,0
1883,189.0281
1884,96.2204
1885,305.6539
1886,305.6539
1887,74.3366
1888,255.5979
1889,255.5979
1890,1024.2969
1891,1024.2969
1892,1024.2969
1893,103.8612
1894,228.0202
1895,228.0202
1896,87.9898
1897,133.7214
1898,1024.2969
1899,1024.2969
1900,662.6029
1901,662.6029
1902,662.6029
1903,662.6029
1904,364.2448
1905,662.6029
1906,662.6029
1907,102.7879
1908,157.5772
1909,615.7184
1910,155.2391
1911,301.6188
1912,1346.9092
1913,119.6127
1914,390.3838
1915,390.3838
1916,112.5892
1917,65.153
1918,196.3288
1919,196.3288
1920,196.3288
1921,560.3361
1922,175.8408
1923,219.5635
1924,219.5635
1925,214.7228
1926,273.0189
1927,273.0189
1928,116.9996
1929,393.8429
1930,393.8429
1931,309.6648
1932,309.6648
1933,81.1388
1934,81.1388
1935,830.7582
1936,830.7582
1937,91.8395
1938,91.8395
1939,185.3865
1940,102.7654
1941,110.2307
1942,352.3974
1943,352.3974
1944,1020.2921
1945,1020.2921
1946,1020.2921
1947,393.8429
1948,393.8429
1949,621.637
1950,135.6072
1951,367.2133
1952,245.5435
1953,202.4926
1954,202.4926
1955,69.1822
1956,274.1561
1957,104.0229
1958,821.0375
1959,102.4676
1960,102.4676
1961,420.6415
1962,420.6415
1963,421.3362
1964,421.3362
1965,421.3362
1966,181.7757
1967,123.498
1968,123.498
1969,126.1729
1970,126.1729
1971,573.5079
1972,573.5079
1973,573.5079
1974,69.5388
1975,353.5468
1976,111.3739
1977,111.3739
1978,74.369
1979,1635.9814
1980,133.0165
1981,383.8312
1982,383.8312
1983,905.2411
1984,252.5012
1985,252.5012
1986,90.7852
1987,338.1884
1988,412.8101
1989,412.8101
1990,412.8101
1991,173.3597
1992,173.3597
1993,307.0741
1994,307.0741
1995,177.0757
1996,886.3185
1997,93.9545
1998,74.0662
1999,146.8073
2000,146.8073
2001,271.6295
2002,313.012
2003,313.012
2004,662.6029
2005,148.4935
2006,148.4935
2007,112.3397
2008,103.8229
2009,181.9194
2010,181.9194
2011,287.4276
2012,404.207
2013,64.0289
2014,280.0548
2015,280.0548
2016,280.0548
2017,351.6281
2018,140.2882
2019,273.8884
2020,273.8884
2021,393.8429
2022,393.8429
2023,86.4973
2024,62.2596
2025,74.5857
2026,660.4785
2027,103.0734
2028,103.0734
2029,103.0734
2030,74.3822
2031,992.0762
2032,992.0762
2033,165.4867
2034,342.5585
2035,342.5585
2036,204.1692
2037,180.2012
2038,175.4051
2039,175.4051
2040,74.6056
2041,271.55
2042,167.6566
2043,342.5585
2044,342.5585
2045,342.5585
2046,151.5266
2047,615.7184
2048,223.4425
2049,223.4425
2050,390.2712
2051,390.2712
2052,69.9349
2053,593.9921
2054,271.12
2055,300.354
2056,662.6029
2057,662.6029
2058,319.8645
2059,319.8645
2060,510.011
2061,331.8531
2062,425.9677
2063,267.2387
2064,267.2387
2065,62.2596
2066,87.4195
2067,69.8626
2068,173.6051
2069,173.6051
2070,151.7975
2071,657.1432
2072,657.1432
2073,119.5835
2074,140.7356
2075,140.7356
2076,106.1924
2077,106.1924
2078,156.9986
2079,156.9986
2080,147.4232
2081,103.7463
2082,63.2228
2083,615.7184
2084,322.0347
2085,428.4279
2086,437.4739
2087,73.6225
2088,462.0371
2089,462.0371
2090,287.2743
2091,287.2743
2092,226.1553
2093,175.6905
2094,73.8311
2095,184.0716
2096,367.7513
2097,64.4607
2098,299.2248
2099,175.8408
2100,175.4051
2101,916.1128
2102,206.9296
2103,206.9296
2104,179.5249
2105,75.4323
2106,75.4323
2107,364.2448
2108,152.2001
2109,152.2001
2110,73.6225
2111,605.9745
2112,142.1018
2113,142.1018
2114,69.0517
2115,161.5199
2116,223.1166
2117,225.3165
2118,225.3165
2119,1617.4464
2120,94.1379
2121,232.0211
2122,232.0211
2123,125.0303
2124,105.0161
2125,714.791
2126,364.2837
2127,263.1235
2128,67.3564
2129,73.6225
2130,641.694
2131,641.694
2132,134.8303
2133,134.8303
2134,428.4118
2135,294.6143
2136,294.6143
2137,378.1425
2138,154.1729
2139,154.1729
2140,1024.2969
2141,238.1947
2142,1024.2969
2143,545.1667
2144,545.1667
2145,653.3066
2146,653.3066
2147,69.7181
2148,74.8456
2149,267.5556
2150,74.7665
2151,73.6225
2152,73.6225
2153,178.1174
2154,178.1174
2155,77.6881
2156,163.467
2157,317.0168
2158,366.9498
2159,69.5251
2160,209.7716
2161,209.7716
2162,170.0982
2163,170.0982
2164,69.5323
2165,169.4285
2166,169.4285
2167,102.7879
2168,59.7868
2169,164.1264
2170,433.3714
2171,181.7757
2172,62.9186
2173,411.7277
2174,141.4436
2175,64.2349
2176,185.461
2177,185.461
2178,241.3735
2179,241.3735
2180,615.7184
2181,615.7184
2182,458.8658
2183,458.8658
2184,68.6217
2185,133.0165
2186,195.9769
2187,195.9769
2188,181.7757
2189,120.8252
2190,120.8252
2191,209.3086
2192,69.6002
2193,647.3828
2194,457.3298
2195,457.3298
2196,111.4367
2197,497.889
2198,273.6562
2199,227.7775
2200,227.7775
2201,191.5486
2202,356.1102
2203,311.8395
2204,186.4251
2205,175.376
2206,152.3133
2207,152.3133
2208,74.0662
2209,114.5492
2210,393.8429
2211,393.8429
2212,422.5931
2213,269.4457
2214,90.6623
2215,90.6623
2216,371.018
2217,105.2726
2218,165.4532
2219,165.4532
2220,69.1209
2221,77.559
2222,77.559
2223,96.3881
2224,96.3881
2225,114.0339
2226,291.5135
2227,291.5135
2228,126.4374
2229,188.3027
2230,188.3027
2231,73.6225
2232,182.0633
2233,182.0633
2234,130.8215
2235,130.8215
2236,73.6225
2237,109.299
2238,109.299
2239,223.5384
2240,129.0028
2241,296.7239
2242,116.9996
2243,116.9996
2244,456.7163
2245,118.0029
2246,152.2001
2247,152.2001
2248,185.3778
2249,104.6968
2250,615.7184
2251,226.7005
2252,226.7005
2253,304.2767
2254,304.2767
2255,180.1001
2256,184.5155
2257,219.9281
2258,219.9281
2259,103.8612
2260,905.2411
2261,378.0227
2262,378.0227
2263,69.6765
2264,206.5707
2265,206.5707
2266,461.0325
2267,461.0325
2268,66.9014
2269,304.723
2270,304.723
2271,191.3495
2272,86.9605
2273,86.9605
2274,86.9605
2275,218.146
2276,218.146
2277,135.0246
2278,73.7715
2279,142.4791
2280,110.0937
2281,94.5734
2282,94.5734
2283,1403.4778
2284,287.756
2285,111.423
2286,173.2625
2287,111.4338
2288,966.4939
2289,103.8
2290,392.4325
2291,392.4325
2292,136.0831
2293,202.0186
2294,204.1731
2295,610.6444
2296,610.6444
2297,123.4524
2298,123.4524
2299,133.0165
2300,560.3361
2301,89.3063
2302,89.3063
2303,248.5582
2304,248.5582
2305,224.2043
2306,224.2043
2307,106.3103
2308,69.0736
2309,278.8114
2310,278.8114
2311,187.7156
2312,659.7074
2313,233.1877
2314,233.1877
2315,172.2484
2316,465.9848
2317,780.5891
2318,110.2307
2319,118.5843
2320,475.3488
2321,475.3488
2322,329.4227
2323,219.5635
2324,219.5635
2325,242.7147
2326,242.7147
2327,538.0813
2328,465.6101
2329,465.6101
2330,84.8067
2331,238.1272
2332,238.1272
2333,202.3986
2334,202.3986
2335,114.8563
2336,384.8319
2337,384.8319
2338,384.8319
2339,102.7654
2340,307.5096
2341,307.5096
2342,107.7044
2343,107.7044
2344,313.0735
2345,313.0735
2346,226.1553
2347,225.6059
2348,318.758
2349,318.758
2350,223.4425
2351,223.4425
2352,69.2675
2353,137.5989
2354,104.0892
2355,420.4172
2356,776.7641
2357,68.9975
2358,196.2268
2359,75.4323
2360,73.8131
2361,249.8668
2362,794.6522
2363,146.8073
2364,93.8094
2365,93.8094
2366,413.7098
2367,144.4457
2368,144.4457
2369,345.3209
2370,345.3209
2371,345.3209
2372,345.3209
2373,151.5266
2374,206.8255
2375,130.8215
2376,130.8215
2377,558.8832
2378,219.6134
2379,295.003
2380,295.003
2381,93.8094
2382,171.5886
2383,84.8067
2384,505.7024
2385,505.7024
2386,226.1553
2387,186.5724
2388,186.5724
2389,146.3842
2390,776.7641
2391,538.0813
2392,222.4334
2393,222.4334
2394,109.8229
2395,109.8229
2396,192.0565
2397,192.0565
2398,185.3064
2399,69.8625
2400,450.6175
2401,149.7487
2402,138.5455
2403,222.9712
2404,222.9712
2405,132.7825
2406,132.7825
2407,150.5042
2408,150.5042
2409,130.8215
2410,130.8215
2411,94.9641
2412,94.9641
2413,99.7634
2414,146.7377
2415,200.5979
2416,200.5979
2417,1597.2942
2418,1597.2942
2419,219.6134
2420,263.2009
2421,108.6974
2422,108.6974
2423,110.8887
2424,110.8887
2425,319.8645
2426,319.8645
2427,219.5635
2428,219.5635
2429,144.5094
2430,141.4436
2431,141.4436
2432,613.551
2433,323.9477
2434,657.1432
2435,135.0246
2436,177.0487
2437,177.0487
2438,698.2207
2439,117.365
2440,621.637
2441,621.637
2442,74.2753
2443,62.2596
2444,117.2787
2445,483.1277
2446,74.2355
2447,208.3203
2448,208.3203
2449,161.3633
2450,161.3633
2451,449.2807
2452,73.6225
2453,1635.9814
2454,1635.9814
2455,743.0228
2456,743.0228
2457,282.0111
2458,282.0111
2459,282.0111
2460,660.8391
2461,149.7487
2462,501.6541
2463,501.6541
2464,327.0023
2465,545.0896
2466,72.2919
2467,205.4134
2468,342.2962
2469,241.0446
2470,70.7972
2471,70.7972
2472,495.937
2473,495.937
2474,112.7048
2475,563.5822
2476,563.5822
2477,399.0064
2478,399.0064
2479,196.3819
2480,297.0392
2481,297.0392
2482,197.3853
2483,191.9844
2484,907.1153
2485,907.1153
2486,105.9537
2487,443.3347
2488,350.1538
2489,130.8215
2490,130.8215
2491,239.601
2492,239.601
2493,89.3063
2494,73.6225
2495,181.9194
2496,181.9194
2497,413.3965
2498,213.1594
2499,151.0787
2500,151.0787
2501,163.3537
2502,163.3537
2503,260.2286
2504,562.0476
2505,151.5266
2506,64.5152
2507,74.4672
2508,1635.9814
2509,374.2682
2510,328.6671
2511,179.5249
2512,496.9
2513,258.3673
2514,137.6446
2515,296.6683
2516,491.8639
2517,146.0677
2518,181.7757
2519,68.8324
2520,74.0041
2521,74.0041
2522,118.4148
2523,75.3649
2524,194.9231
2525,240.0292
2526,212.7776
2527,212.7776
2528,85.3592
2529,136.2509
2530,136.2509
2531,255.5979
2532,98.5347
2533,98.5347
2534,98.5347
2535,166.1214
2536,166.1214
2537,68.7339
2538,100.9701
2539,100.9701
2540,219.1578
2541,219.1578
2542,254.3998
2543,99.1958
2544,99.1958
2545,154.3312
2546,688.3351
2547,688.3351
2548,981.0639
2549,129.0028
2550,129.0028
2551,279.4063
2552,279.4063
2553,62.2596
2554,232.2096
2555,232.2096
2556,610.0758
2557,69.0442
2558,342.5585
2559,69.0047
2560,297.5971
2561,299.5384
2562,246.9004
2563,69.5971
2564,465.9848
2565,465.9848
2566,104.0212
2567,73.8131
2568,130.6865
2569,69.8537
2570,74.0662
2571,114.5492
2572,69.7617
2573,69.828
2574,69.828
2575,478.1905
2576,141.2904
2577,73.8203
2578,74.6331
2579,74.6331
2580,356.0063
2581,356.0063
2582,608.856
2583,608.856
2584,774.9976
2585,774.9976
2586,275.8896
2587,348.1616
2588,348.1616
2589,207.7893
2590,207.7893
2591,159.1735
2592,74.0981
2593,114.6652
2594,181.2365
2595,181.2365
2596,104.9152
2597,907.6965
2598,117.7471
2599,117.7471
2600,73.6225
2601,223.2333
2602,146.3553
2603,146.3553
2604,198.3711
2605,151.3128
2606,420.4172
2607,420.4172
2608,192.3107
2609,524.403
2610,198.139
2611,198.139
2612,191.3911
2613,288.3976
2614,659.0799
2615,659.0799
2616,615.7184
2617,615.7184
2618,658.7203
2619,141.5376
2620,141.5376
2621,176.6276
2622,176.6276
2623,72.0115
2624,154.706
2625,154.706
2626,913.5031
2627,528.2306
2628,554.1539
2629,554.1539
2630,459.3828
2631,502.916
2632,259.8304
2633,259.8304
2634,435.195
2635,435.195
2636,173.7817
2637,561.2636
2638,561.2636
2639,181.4803
2640,181.4803
2641,69.3159
2642,104.1073
2643,288.7569
2644,285.5029
2645,285.5029
2646,225.6059
2647,241.1663
2648,540.1985
2649,540.1985
2650,275.0021
2651,111.4451
2652,111.4451
2653,73.7603
2654,211.7899
2655,317.7988
2656,317.7988
2657,317.7988
2658,407.3431
2659,87.1388
2660,84.8067
2661,482.6116
2662,209.4621
2663,352.6133
2664,352.6133
2665,69.4153
2666,191.2864
2667,175.838
2668,175.838
2669,365.4984
2670,365.4984
2671,319.5761
2672,319.5761
2673,94.0272
2674,94.0272
2675,228.0202
2676,228.0202
2677,148.5954
2678,83.6834
2679,342.5585
2680,116.046
2681,311.3254
2682,529.3078
2683,302.0408
2684,302.0408
2685,206.3646
2686,502.33
2687,1121.6946
2688,662.6029
2689,178.2758
2690,1392.4273
2691,1392.4273
2692,95.325
2693,560.3361
2694,86.2436
2695,114.7291
2696,229.6554
2697,299.5384
2698,127.1487
2699,1297.0381
2700,478.1905
2701,483.2933
2702,381.5535
2703,141.1904
2704,141.1904
2705,337.0164
2706,905.2411
2707,582.3572
2708,185.5457
2709,164.1221
2710,159.5938
2711,585.6389
2712,585.6389
2713,415.8525
2714,73.8448
2715,73.8448
2716,153.7029
2717,213.6557
2718,90.4218
2719,90.4218
2720,114.6143
2721,103.3962
2722,581.8975
2723,173.7545
2724,103.0297
2725,70.692
2726,615.7184
2727,255.8919
2728,255.8919
2729,73.6225
2730,874.7645
2731,245.4417
2732,245.4417
2733,245.4417
2734,139.6909
2735,234.1302
2736,234.1302
2737,548.332
2738,73.6722
2739,123.4524
2740,123.4524
2741,122.2058
2742,662.6029
2743,662.6029
2744,60.6921
2745,69.2482
2746,662.6029
2747,73.6858
2748,397.2469
2749,129.1379
2750,129.1379
2751,181.9194
2752,139.2475
2753,69.796
2754,332.6063
2755,114.6652
2756,607.9882
2757,232.4655
2758,1635.9814
2759,185.5711
2760,68.9094
2761,186.6179
2762,154.4425
2763,102.7654
2764,131.8474
2765,157.9398
2766,157.9398
2767,69.1476
2768,452.1969
2769,133.514
2770,265.6857
2771,265.6857
2772,149.2295
2773,89.3253
2774,73.8131
2775,191.2399
2776,191.2399
2777,69.2167
2778,102.9777
2779,315.0524
2780,75.3634
2781,269.4457
2782,561.4847
2783,561.4847
2784,171.0542
2785,171.0542
2786,171.0542
2787,129.2793
2788,129.2793
2789,204.5608
2790,191.8462
2791,130.8215
2792,120.8667
2793,74.0653
2794,74.3436
2795,262.5003
2796,262.5003
2797,73.8448
2798,73.8448
2799,262.1632
2800,204.1651
2801,448.635
2802,158.9567
2803,119.5835
2804,72.3931
2805,72.3931
2806,73.8311
2807,103.7777
2808,139.9782
2809,268.5568
2810,73.6225
2811,1635.9814
2812,383.3081
2813,905.2411
2814,114.222
2815,94.1254
2816,328.0581
2817,548.1926
2818,363.9589
2819,354.0984
2820,198.8861
2821,198.8861
2822,134.2015
2823,134.9894
2824,109.5602
2825,109.5602
2826,62.2596
2827,62.2596
2828,163.9582
2829,163.9582
2830,154.1729
2831,154.1729
2832,98.8745
2833,98.8745
2834,62.7805
2835,835.3125
2836,835.3125
2837,835.3125
2838,195.0264
2839,62.2596
2840,268.4525
2841,662.6029
2842,190.9329
2843,190.9329
2844,135.5145
2845,135.5145
2846,73.6225
2847,74.339
2848,195.3392
2849,401.7172
2850,401.7172
2851,401.7172
2852,88.2767
2853,319.2783
2854,319.2783
2855,102.7654
2856,73.6858
2857,615.7184
2858,112.9014
2859,109.5188
2860,103.0408
2861,608.9143
2862,92.3514
2863,118.4819
2864,118.4819
2865,102.2058
2866,171.9827
2867,538.0813
2868,764.8461
2869,615.7184
2870,320.996
2871,320.996
2872,238.0657
2873,924.8883
2874,924.8883
2875,924.8883
2876,612.4447
2877,548.1926
2878,69.7181
2879,112.0495
2880,191.4377
2881,191.4377
2882,615.7184
2883,196.179
2884,196.179
2885,541.1277
2886,69.2167
2887,179.5249
2888,289.8123
2889,289.8123
2890,144.5094
2891,144.5094
2892,73.8605
2893,662.6029
2894,430.5332
2895,1635.9814
2896,121.735
2897,118.0122
2898,168.5766
2899,167.4789
2900,259.8304
2901,259.8304
2902,902.258
2903,356.9579
2904,149.3023
2905,191.2399
2906,191.2399
2907,73.6225
2908,162.8957
2909,62.2596
2910,76.1026
2911,619.3976
2912,619.3976
2913,657.3255
2914,173.6051
2915,173.6051
2916,104.0135
2917,104.0135
2918,69.4714
2919,73.7715
2920,75.275
2921,385.9358
2922,417.2061
2923,1484.688
2924,919.1781
2925,102.7654
2926,102.7654
2927,102.7654
2928,181.7757
2929,103.6462
2930,231.8871
2931,71.2053
2932,225.6059
2933,237.194
2934,108.6743
2935,278.3203
2936,176.0766
2937,176.0766
2938,176.0766
2939,335.9957
2940,225.5173
2941,133.514
2942,62.2596
2943,62.2596
2944,296.0208
2945,296.0208
2946,104.2996
2947,94.5854
2948,94.5854
2949,73.8571
2950,650.4533
2951,111.4367
2952,789.5537
2953,789.5537
2954,69.0442
2955,662.6029
2956,662.6029
2957,388.3448
2958,388.3448
2959,438.9561
2960,103.4379
2961,75.1303
2962,75.1303
2963,232.1537
2964,168.092
2965,168.092
2966,974.3411
2967,974.3411
2968,293.5516
2969,293.5516
2970,75.9924
2971,202.2125
2972,202.2125
2973,122.3678
2974,138.6529
2975,72.2782
2976,1490.3747
2977,204.5872
2978,715.4002
2979,114.0339
2980,388.3665
2981,62.2596
2982,273.8884
2983,273.8884
2984,462.5988
2985,175.0772
2986,348.6771
2987,119.7539
2988,119.7539
2989,572.5499
2990,219.5942
2991,219.5942
2992,176.3462
2993,414.689
2994,404.207
2995,262.1632
2996,114.0339
2997,322.2167
2998,322.2167
2999,73.7715
3000,662.6029
3001,662.6029
3002,278.0227
3003,278.0227
3004,398.3504
3005,398.3504
3006,204.1731
3007,204.1731
3008,114.0339
3009,114.0339
3010,73.6225
3011,538.0813
3012,101.814
3013,124.5184
3014,124.5184
3015,124.5184
3016,221.7435
3017,221.7435
3018,111.4667
3019,111.4667
3020,165.543
3021,612.4447
3022,104.0119
3023,216.2809
3024,216.2809
3025,90.2889
3026,96.2204
3027,610.0758
3028,172.7893
3029,1416.5154
3030,163.3537
3031,129.1379
3032,129.1379
3033,92.3247
3034,109.1631
3035,98.1194
3036,439.2924
3037,130.8215
3038,78.9463
3039,135.3817
3040,269.2619
3041,269.2619
3042,114.2662
3043,82.1802
3044,74.345
3045,911.9119
3046,911.9119
3047,421.6297
3048,421.6297
3049,189.8193
3050,250.577
3051,123.4891
3052,477.0162
3053,477.0162
3054,285.1685
3055,285.1685
3056,905.2411
3057,170.8873
3058,700.3715
3059,611.4007
3060,82.1838
3061,176.5293
3062,176.5293
3063,437.0348
3064,437.0348
3065,542.2874
3066,542.2874
3067,89.53
3068,89.53
3069,156.4347
3070,185.4113
3071,114.5492
3072,359.6169
3073,359.6169
3074,386.6051
3075,191.6358
3076,287.2743
3077,187.7381
3078,187.7381
3079,242.0244
3080,339.0211
3081,339.0211
3082,339.0211
3083,239.9962
3084,494.7967
3085,494.7967
3086,77.9779
3087,114.9466
3088,374.2682
3089,454.9576
3090,114.9466
3091,479.2957
3092,119.6569
3093,119.6569
3094,142.4791
3095,327.668
3096,102.7654
3097,68.4132
3098,69.3534
3099,103.7878
3100,195.5049
3101,195.5049
3102,317.6726
3103,263.472
3104,263.472
3105,319.8645
3106,73.7715
3107,223.4425
3108,114.003
3109,114.003
3110,503.9859
3111,104.3595
3112,84.2635
3113,69.6675
3114,340.2419
3115,538.965
3116,285.2655
3117,148.3472
3118,148.3472
3119,163.9582
3120,163.9582
3121,64.0098
3122,69.5753
3123,158.5779
3124,159.9321
3125,159.9321
3126,110.9161
3127,196.7209
3128,154.8536
3129,603.4372
3130,603.4372
3131,138.4996
3132,644.8908
3133,644.8908
3134,73.6225
3135,653.4672
3136,653.4672
3137,191.4211
3138,75.3462
3139,78.3824
3140,334.9555
3141,269.0716
3142,269.0716
3143,569.6149
3144,263.7475
3145,319.671
3146,275.055
3147,275.055
3148,151.8488
3149,151.8488
3150,304.6043
3151,304.6043
3152,423.6572
3153,1635.9814
3154,655.5248
3155,655.5248
3156,1563.7497
3157,1563.7497
3158,164.7543
3159,164.7543
3160,652.7024
3161,652.7024
3162,73.6225
3163,186.4251
3164,138.5365
3165,213.2814
3166,258.3673
3167,258.3673
3168,847.1112
3169,847.1112
3170,847.1112
3171,275.9083
3172,308.7972
3173,973.3222
3174,206.5791
3175,106.7651
3176,74.9927
3177,69.3159
3178,206.8255
3179,179.059
3180,179.059
3181,193.7097
3182,193.7097
3183,215.2892
3184,611.413
3185,69.2579
3186,74.8312
3187,120.9
3188,209.8152
3189,188.0809
3190,287.933
3191,287.933
3192,69.7625
3193,63.7436
3194,158.6212
3195,137.0553
3196,137.0553
3197,384.2838
3198,384.2838
3199,331.9353
3200,331.9353
3201,73.8203
3202,74.0699
3203,156.0709
3204,156.0709
3205,72.2732
3206,63.1398
3207,662.6029
3208,126.7483
3209,379.1938
3210,538.0813
3211,102.7654
3212,114.0339
3213,114.0339
3214,69.0497
3215,201.6919
3216,201.6919
3217,179.5249
3218,913.5031
3219,610.0758
3220,158.343
3221,246.0415
3222,246.0415
3223,69.9349
3224,242.0244
3225,141.0021
3226,560.3361
3227,74.8456
3228,104.3559
3229,62.5724
3230,186.4251
3231,274.0203
3232,916.231
3233,103.0932
3234,103.0932
3235,134.8758
3236,121.7664
3237,249.1675
3238,114.6652
3239,254.6658
3240,1015.7746
3241,1539.5052
3242,300.3132
3243,300.3132
3244,300.3132
3245,162.2397
3246,162.2397
3247,68.8769
3248,197.3853
3249,103.328
3250,66.9663
3251,114.6652
3252,170.8873
3253,170.8873
3254,621.5391
3255,238.022
3256,146.3842
3257,303.0743
3258,303.0743
3259,76.012
3260,170.7667
3261,181.7757
3262,73.9306
3263,74.8074
3264,390.6343
3265,154.603
3266,93.5194
3267,81.3783
3268,405.9548
3269,405.9548
3270,405.9548
3271,611.7764
3272,615.7184
3273,1049.6115
3274,69.0218
3275,110.6098
3276,69.2109
3277,1022.2925
3278,1022.2925
3279,1022.2925
3280,183.5403
3281,532.3105
3282,307.0675
3283,71.6926
3284,604.3364
3285,73.6225
3286,124.9134
3287,287.933
3288,287.933
3289,73.6858
3290,1632.6576
3291,90.7883
3292,153.6816
3293,153.6816
3294,102.8433
3295,102.8433
3296,102.8433
3297,124.4169
3298,124.4169
3299,191.7653
3300,191.7653
3301,335.9957
3302,62.2596
3303,62.2596
3304,181.4803
3305,62.4467
3306,172.1679
3307,267.4196
3308,82.531
3309,171.1282
3310,62.2596
3311,657.4321
3312,285.4622
3313,241.3735
3314,241.3735
3315,232.2096
3316,232.2096
3317,62.5606
3318,62.5606
3319,210.2799
3320,383.7295
3321,235.2498
3322,239.0509
3323,230.0366
3324,230.0366
3325,599.595
3326,599.595
3327,599.595
3328,418.3696
3329,722.7333
3330,256.7124
3331,509.4655
3332,662.6029
3333,206.8255
3334,103.846
3335,103.3235
3336,102.7654
3337,362.8065
3338,362.8065
3339,622.4534
3340,622.4534
3341,100.5735
3342,102.7654
3343,103.709
3344,103.709
3345,506.2827
3346,206.4414
3347,365.3349
3348,73.8311
3349,268.5224
3350,268.5224
3351,169.1817
3352,169.1817
3353,288.9183
3354,919.1781
3355,919.1781
3356,919.1781
3357,606.2317
3358,615.7184
3359,615.7184
3360,73.6542
3361,68.7483
3362,510.0445
3363,607.5667
3364,249.8668
3365,249.8668
3366,102.7654
3367,102.7654
3368,69.6386
3369,844.285
3370,844.285
3371,844.285
3372,844.285
3373,69.4514
3374,346.3551
3375,615.7184
3376,615.7184
3377,284.0155
3378,319.8645
3379,319.8645
3380,614.4391
3381,206.8255
3382,175.1559
3383,73.8514
3384,662.6029
3385,107.1785
3386,60.8874
3387,282.178
3388,156.3289
3389,114.9466
3390,68.8818
3391,151.7975
3392,151.7975
3393,68.8324
3394,292.5818
3395,226.0304
3396,123.2248
3397,612.0355
3398,74.9464
3399,73.6225
3400,71.884
3401,387.5839
3402,714.3742
3403,602.1124
3404,776.7641
3405,143.3987
3406,662.6029
3407,662.6029
3408,279.5929
3409,162.0957
3410,319.8645
3411,319.8645
3412,312.4394
3413,174.7894
3414,174.7894
3415,69.0226
3416,316.4175
3417,316.4175
3418,386.618
3419,386.618
3420,158.9289
3421,73.6542
3422,130.8143
3423,74.6203
3424,186.4251
3425,602.1124
3426,602.1124
3427,191.2399
3428,154.3978
3429,241.3735
3430,241.3735
3431,165.4532
3432,165.4532
3433,211.2716
3434,91.3242
3435,714.9696
3436,279.5324
3437,279.5324
3438,121.2678
3439,248.2252
3440,94.3344
3441,568.2414
3442,134.2015
3443,133.8949
3444,133.8949
3445,462.5988
3446,1022.2925
3447,1022.2925
3448,1022.2925
3449,263.9816
3450,74.0041
3451,74.0041
3452,270.1873
3453,270.1873
3454,226.7005
3455,226.7005
3456,102.7654
3457,451.631
3458,500.4817
3459,643.9581
3460,643.9581
3461,1635.9814
3462,438.7161
3463,438.7161
3464,77.8403
3465,90.4218
3466,615.7184
3467,1722.1457
3468,1722.1457
3469,74.0041
3470,639.2896
3471,639.2896
3472,201.4403
3473,200.3772
3474,200.3772
3475,68.7695
3476,992.0762
3477,992.0762
3478,1007.7739
3479,225.1467
3480,364.2448
3481,86.9909
3482,86.9909
3483,844.285
3484,844.285
3485,141.0374
3486,141.0374
3487,418.3696
3488,60.6532
3489,258.0915
3490,96.3661
3491,175.0909
3492,175.0909
3493,317.0491
3494,317.0491
3495,104.0119
3496,589.175
3497,119.5835
3498,602.1124
3499,602.1124
3500,602.1124
3501,602.1124
3502,602.1124
3503,73.6377
3504,267.1782
3505,267.1782
3506,846.3068
3507,846.3068
3508,846.3068
3509,138.0241
3510,138.0241
3511,111.8563
3512,249.8668
3513,310.0487
3514,310.0487
3515,762.3105
3516,280.5025
3517,204.0008
3518,353.396
3519,353.396
3520,110.2307
3521,114.0339
3522,340.8497
3523,184.8286
3524,62.5724
3525,62.5724
3526,150.6052
3527,150.6052
3528,614.3114
3529,611.7764
3530,483.2313
3531,136.0831
3532,413.5645
3533,413.5645
3534,413.5645
3535,279.0963
3536,173.6051
3537,173.6051
3538,141.4436
3539,181.7757
3540,181.7757
3541,534.833
3542,534.833
3543,64.8403
3544,64.8403
3545,324.4667
3546,155.2391
3547,225.3165
3548,225.3165
3549,102.2806
3550,102.2806
3551,192.1441
3552,560.3361
3553,229.6612
3554,114.2284
3555,114.2284
3556,102.7654
3557,73.6225
3558,206.8255
3559,105.1034
3560,105.1034
3561,313.806
3562,313.806
3563,439.4615
3564,439.4615
3565,174.2116
3566,131.6641
3567,295.2737
3568,421.6605
3569,419.7991
3570,419.7991
3571,71.6278
3572,73.1789
3573,614.4032
3574,332.6192
3575,332.6192
3576,528.7101
3577,615.7184
3578,110.4781
3579,110.4781
3580,250.577
3581,272.4125
3582,272.4125
3583,69.5853
3584,137.3983
3585,137.3983
3586,134.2755
3587,134.2755
3588,104.0735
3589,175.8553
3590,342.2962
3591,219.5635
3592,219.5635
3593,298.7295
3594,298.7295
3595,134.6226
3596,134.6226
3597,284.9356
3598,284.9356
3599,284.9356
3600,67.145
3601,99.2672
3602,213.955
3603,213.955
3604,191.4902
3605,748.0401
3606,141.0021
3607,141.0021
3608,342.5585
3609,342.5585
3610,352.345
3611,352.345
3612,560.3361
3613,459.3148
3614,459.3148
3615,199.879
3616,85.7846
3617,85.7846
3618,229.2183
3619,398.233
3620,67.723
3621,545.0896
3622,545.0896
3623,309.5516
3624,309.5516
3625,194.1843
3626,194.1843
3627,468.7371
3628,181.0341
3629,181.0341
3630,390.3603
3631,605.9745
3632,652.2711
3633,478.1905
3634,333.0155
3635,141.4436
3636,1635.9814
3637,1635.9814
3638,1635.9814
3639,454.7078
3640,115.5224
3641,115.5224
3642,90.0587
3643,358.1144
